sequence_id,source_video_id,subject_id,label,class,split
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00090_f00179,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00120_f00209,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00150_f00239,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00180_f00269,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00210_f00299,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P049S01G10B10H40UC062000LC022000A059R0_09041414_f00231_f00320,P049S01G10B10H40UC062000LC022000A059R0_09041414,P049,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00000_f00089,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00030_f00119,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00060_f00149,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00090_f00179,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00120_f00209,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00150_f00239,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00180_f00269,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00210_f00299,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00240_f00329,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00270_f00359,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S00G10B00H00UC072000LC042000A059R0_09031549_f00291_f00380,P050S00G10B00H00UC072000LC042000A059R0_09031549,P050,4,step_on_the_spot_walk,validation
P050S01G10B00H20UC072000LC072000A059R0_09041517_f00000_f00089,P050S01G10B00H20UC072000LC072000A059R0_09041517,P050,4,step_on_the_spot_walk,validation
P050S01G10B00H20UC072000LC072000A059R0_09041517_f00030_f00119,P050S01G10B00H20UC072000LC072000A059R0_09041517,P050,4,step_on_the_spot_walk,validation
P050S01G10B00H20UC072000LC072000A059R0_09041517_f00060_f00149,P050S01G10B00H20UC072000LC072000A059R0_09041517,P050,4,step_on_the_spot_walk,validation
P050S01G10B00H20UC072000LC072000A059R0_09041517_f00090_f00179,P050S01G10B00H20UC072000LC072000A059R0_09041517,P050,4,step_on_the_spot_walk,validation
P050S01G10B00H20UC072000LC072000A059R0_09041517_f00120_f00209,P050S01G10B00H20UC072000LC072000A059R0_09041517,P050,4,step_on_the_spot_walk,validation
P050S01G10B00H20UC072000LC072000A059R0_09041517_f00135_f00224,P050S01G10B00H20UC072000LC072000A059R0_09041517,P050,4,step_on_the_spot_walk,validation
P051S00G10B00H00UC042000LC061000A059R0_09031710_f00000_f00089,P051S00G10B00H00UC042000LC061000A059R0_09031710,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC042000LC061000A059R0_09031710_f00030_f00119,P051S00G10B00H00UC042000LC061000A059R0_09031710,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC042000LC061000A059R0_09031710_f00060_f00149,P051S00G10B00H00UC042000LC061000A059R0_09031710,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC042000LC061000A059R0_09031710_f00090_f00179,P051S00G10B00H00UC042000LC061000A059R0_09031710,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC042000LC061000A059R0_09031710_f00117_f00206,P051S00G10B00H00UC042000LC061000A059R0_09031710,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00000_f00089,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00030_f00119,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00060_f00149,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00090_f00179,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00120_f00209,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00150_f00239,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00180_f00269,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S00G10B00H00UC072000LC062000A059R0_09040942_f00201_f00290,P051S00G10B00H00UC072000LC062000A059R0_09040942,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00000_f00089,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00030_f00119,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00060_f00149,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00090_f00179,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00120_f00209,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00150_f00239,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00180_f00269,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00210_f00299,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00240_f00329,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P051S01G10B00H00UC072000LC021000A059R0_09041722_f00243_f00332,P051S01G10B00H00UC072000LC021000A059R0_09041722,P051,4,step_on_the_spot_walk,train
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00000_f00089,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00030_f00119,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00060_f00149,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00090_f00179,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00120_f00209,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00150_f00239,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00180_f00269,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P052S02G10B00H10UC022000LC022000A059R0_09060916_f00198_f00287,P052S02G10B00H10UC022000LC022000A059R0_09060916,P052,4,step_on_the_spot_walk,test
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00000_f00089,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00030_f00119,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00060_f00149,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00090_f00179,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00120_f00209,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00150_f00239,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00180_f00269,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00210_f00299,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00240_f00329,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S01G10B00H10UC072000LC021000A059R0_09061028_f00262_f00351,P053S01G10B00H10UC072000LC021000A059R0_09061028,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00000_f00089,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00030_f00119,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00060_f00149,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00090_f00179,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00120_f00209,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00150_f00239,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00180_f00269,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00210_f00299,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P053S06G10B40H10UC061000LC021000A059R0_09061348_f00228_f00317,P053S06G10B40H10UC061000LC021000A059R0_09061348,P053,4,step_on_the_spot_walk,train
P054S01G10B00H10UC052000LC062000A059R0_09061153_f00000_f00089,P054S01G10B00H10UC052000LC062000A059R0_09061153,P054,4,step_on_the_spot_walk,validation
P054S01G10B00H10UC052000LC062000A059R0_09061153_f00030_f00119,P054S01G10B00H10UC052000LC062000A059R0_09061153,P054,4,step_on_the_spot_walk,validation
P054S01G10B00H10UC052000LC062000A059R0_09061153_f00060_f00149,P054S01G10B00H10UC052000LC062000A059R0_09061153,P054,4,step_on_the_spot_walk,validation
P054S01G10B00H10UC052000LC062000A059R0_09061153_f00090_f00179,P054S01G10B00H10UC052000LC062000A059R0_09061153,P054,4,step_on_the_spot_walk,validation
P054S01G10B00H10UC052000LC062000A059R0_09061153_f00120_f00209,P054S01G10B00H10UC052000LC062000A059R0_09061153,P054,4,step_on_the_spot_walk,validation
P054S01G10B00H10UC052000LC062000A059R0_09061153_f00150_f00239,P054S01G10B00H10UC052000LC062000A059R0_09061153,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00000_f00089,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00030_f00119,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00060_f00149,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00090_f00179,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00120_f00209,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00150_f00239,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00180_f00269,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P054S07G10B00H10UC052000LC021000A059R0_09071152_f00199_f00288,P054S07G10B00H10UC052000LC021000A059R0_09071152,P054,4,step_on_the_spot_walk,validation
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00000_f00089,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00030_f00119,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00060_f00149,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00090_f00179,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00120_f00209,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00150_f00239,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00180_f00269,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00210_f00299,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00240_f00329,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S01G10B00H10UC072000LC021000A059R0_09061503_f00244_f00333,P055S01G10B00H10UC072000LC021000A059R0_09061503,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00000_f00089,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00030_f00119,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00060_f00149,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00090_f00179,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00120_f00209,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00150_f00239,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00180_f00269,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00210_f00299,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P055S07G10B00H10UC022000LC021000A059R0_09071549_f00213_f00302,P055S07G10B00H10UC022000LC021000A059R0_09071549,P055,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00000_f00089,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00030_f00119,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00060_f00149,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00090_f00179,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00120_f00209,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00150_f00239,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00180_f00269,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00210_f00299,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00240_f00329,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P056S01G10B00H10UC062000LC021000A059R0_09070932_f00253_f00342,P056S01G10B00H10UC062000LC021000A059R0_09070932,P056,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00000_f00089,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00030_f00119,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00060_f00149,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00090_f00179,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00120_f00209,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00150_f00239,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00180_f00269,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00210_f00299,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P057S01G10B00H10UC022000LC031000A059R0_09071704_f00218_f00307,P057S01G10B00H10UC022000LC031000A059R0_09071704,P057,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00000_f00089,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00030_f00119,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00060_f00149,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00090_f00179,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00120_f00209,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00150_f00239,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P059S02G10B00H20UC072000LC021000A059R0_09091215_f00169_f00258,P059S02G10B00H20UC072000LC021000A059R0_09091215,P059,4,step_on_the_spot_walk,train
P061S02G10B00H10UC092000LC021000A059R0_09091532_f00000_f00089,P061S02G10B00H10UC092000LC021000A059R0_09091532,P061,4,step_on_the_spot_walk,test
P061S02G10B00H10UC092000LC021000A059R0_09091532_f00030_f00119,P061S02G10B00H10UC092000LC021000A059R0_09091532,P061,4,step_on_the_spot_walk,test
P061S02G10B00H10UC092000LC021000A059R0_09091532_f00060_f00149,P061S02G10B00H10UC092000LC021000A059R0_09091532,P061,4,step_on_the_spot_walk,test
P061S02G10B00H10UC092000LC021000A059R0_09091532_f00090_f00179,P061S02G10B00H10UC092000LC021000A059R0_09091532,P061,4,step_on_the_spot_walk,test
P061S02G10B00H10UC092000LC021000A059R0_09091532_f00120_f00209,P061S02G10B00H10UC092000LC021000A059R0_09091532,P061,4,step_on_the_spot_walk,test
